ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,117.54,62915121152,4.0,3.5,0,7.5,True,3.23
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,83.13,173127335936,4.0,3.5,0,7.5,True,2.73
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,58.49,49945391104,4.0,3.0,0,7.0,True,4.56
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,171.29,27696451584,4.0,3.0,0,7.0,True,2.34
WTRG,"Essential Utilities, Inc.",Utilities,Utilities - Regulated Water,38.0,10753070080,4.0,3.0,0,7.0,True,3.61
AWR,American States Water Company,Utilities,Utilities - Regulated Water,73.17,2832734208,4.0,2.5,0,6.5,False,2.76
NWN,Northwest Natural Holding Company,Utilities,Utilities - Regulated Gas,46.24,1919285632,4.0,2.5,0,6.5,False,4.26
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,45.08,4541532672,4.0,2.5,0,6.5,False,4.21
UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,37.51,8061806592,4.0,2.5,0,6.5,False,3.99
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,69.94,5278609408,4.0,2.5,0,6.5,False,3.87
MGEE,"MGE Energy, Inc.",Utilities,Utilities - Regulated Electric,78.66,2874381824,4.0,2.5,0,6.5,False,2.42
CWT,California Water Service Group,Utilities,Utilities - Regulated Water,44.88,2674459392,4.0,2.5,0,6.5,False,2.67
CDUAF,Canadian Utilities Limited,Utilities,Utilities - Diversified,30.08,8179247616,3.5,2.5,0,6.0,False,4.36
YORW,The York Water Company,Utilities,Utilities - Regulated Water,33.135,478293088,4.0,2.0,0,6.0,False,2.75
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,66.74,25040123904,4.0,2.0,0,6.0,False,4.51
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,96.6,34866380800,4.0,2.0,0,6.0,False,3.52
MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water,51.91,951916224,4.0,2.0,0,6.0,False,2.66
