ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,261.63,105983565824,4.0,4.5,0,8.5,True,2.6
ORCL,Oracle Corporation,Technology,Software - Infrastructure,217.58,620275499008,4.0,4.5,0,8.5,True,0.92
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,483.16,3591408713728,4.0,4.5,0,8.5,True,0.75
ADBE,Adobe Inc.,Technology,Software - Application,346.26,146883493888,3.0,4.5,0,7.5,True,0.0
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,53.95,399604809728,4.0,3.5,0,7.5,True,2.08
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,295.0,117613641728,4.0,3.5,0,7.5,True,1.32
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,201.93,486508953600,4.0,3.5,0,7.5,True,2.58
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,315.04,866282504192,4.0,3.5,0,7.5,True,1.9
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,26.03,147998982144,4.0,3.5,0,7.5,True,6.61
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,572.77,215194320896,4.0,3.5,0,7.5,True,0.3
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,83.13,173127335936,4.0,3.5,0,7.5,True,2.73
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,99.72,249078956032,4.0,3.5,0,7.5,True,3.41
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,121.22,150410608640,4.0,3.5,0,7.5,True,2.61
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1010.31,905699262464,4.0,3.5,0,7.5,True,0.59
ABT,Abbott Laboratories,Healthcare,Medical Devices,125.08,217696616448,4.0,3.5,0,7.5,True,1.89
AFL,Aflac Incorporated,Financial Services,Insurance - Life,109.28,58446385152,4.0,3.5,0,7.5,True,2.23
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,77.97,308066844672,4.0,3.5,0,7.5,True,2.1
CRM,"Salesforce, Inc.",Technology,Software - Application,260.57,249104924672,3.5,4.0,0,7.5,True,0.64
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,78.37,26757148672,4.0,3.0,0,7.0,True,0.84
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,171.29,27696451584,4.0,3.0,0,7.0,True,2.34
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,162.3,25379893248,4.0,3.0,0,7.0,True,2.14
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,58.49,49945391104,4.0,3.0,0,7.0,True,4.56
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,70.0,301256704000,4.0,3.0,0,7.0,True,2.91
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,296.46,15501853696,4.0,3.0,0,7.0,True,1.84
T,AT&T Inc.,Communication Services,Telecom Services,25.28,180761755648,4.0,3.0,0,7.0,True,4.39
WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,280.23,20160702464,4.0,3.0,0,7.0,True,0.31
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,143.45,335742631936,4.0,3.0,0,7.0,True,2.95
CBSH,"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,52.24,7263211008,4.0,2.5,0,6.5,False,2.11
AWR,American States Water Company,Utilities,Utilities - Regulated Water,73.17,2832734208,4.0,2.5,0,6.5,False,2.76
AVGO,Broadcom Inc.,Technology,Semiconductors,390.24,1842855673856,4.0,3.5,-1,6.5,False,0.6
ACN,Accenture plc,Technology,Information Technology Services,266.59,166046285824,4.0,2.5,0,6.5,False,2.45
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Banks - Regional,126.34,8126856192,4.0,2.5,0,6.5,False,3.17
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,193.96,55594262528,4.0,2.5,0,6.5,False,2.17
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,69.94,5278609408,4.0,2.5,0,6.5,False,3.87
CBU,"Community Financial System, Inc.",Financial Services,Banks - Regional,58.67,3101124864,4.0,2.5,0,6.5,False,3.2
AAPL,Apple Inc.,Technology,Consumer Electronics,278.78,4137203793920,4.0,3.5,-1,6.5,False,0.37
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,57.99,97416880128,3.5,3.0,0,6.5,False,7.31
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,45.08,4541532672,4.0,2.5,0,6.5,False,4.21
NWN,Northwest Natural Holding Company,Utilities,Utilities - Regulated Gas,46.24,1919285632,4.0,2.5,0,6.5,False,4.26
SYK,Stryker Corporation,Healthcare,Medical Devices,364.02,139209850880,4.0,2.5,0,6.5,False,0.92
UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,37.51,8061806592,4.0,2.5,0,6.5,False,3.99
V,Visa Inc.,Financial Services,Credit Services,331.24,642917597184,4.0,2.5,0,6.5,False,0.81
UBSI,"United Bankshares, Inc.",Financial Services,Banks - Regional,38.02,5338638848,4.0,2.5,0,6.5,False,4.0
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,182.56,68862910464,4.0,2.5,0,6.5,False,4.82
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,330.91,299751047168,4.0,2.5,0,6.5,False,2.67
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,311.23,222095114240,3.5,3.0,0,6.5,False,2.39
IBM,International Business Machines Corporation,Technology,Information Technology Services,307.94,287842369536,4.0,2.5,0,6.5,False,2.18
CWT,California Water Service Group,Utilities,Utilities - Regulated Water,44.88,2674459392,4.0,2.5,0,6.5,False,2.67
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,226.25,162006663168,4.0,2.5,0,6.5,False,0.57
CTAS,Cintas Corporation,Industrials,Specialty Business Services,186.75,75251007488,4.0,2.5,0,6.5,False,0.96
CI,The Cigna Group,Healthcare,Healthcare Plans,265.44,70905880576,4.0,2.5,0,6.5,False,2.28
CTBI,"Community Trust Bancorp, Inc.",Financial Services,Banks - Regional,57.12,1034777216,4.0,2.5,0,6.5,False,3.71
MA,Mastercard Incorporated,Financial Services,Credit Services,545.52,493156564992,4.0,2.5,0,6.5,False,0.56
ATR,"AptarGroup, Inc.",Healthcare,Medical Instruments & Supplies,121.91,8031494656,4.0,2.5,0,6.5,False,1.57
BMI,"Badger Meter, Inc.",Technology,Scientific & Technical Instruments,180.14,5308686848,4.0,2.5,0,6.5,False,0.82
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,249.7,72787550208,4.0,2.5,0,6.5,False,2.58
TMP,Tompkins Financial Corporation,Financial Services,Banks - Regional,71.69,1034780928,4.0,2.5,0,6.5,False,3.63
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,880.0,111358779392,4.0,2.5,0,6.5,False,0.82
NVDA,NVIDIA Corporation,Technology,Semiconductors,182.41,4441136693248,4.0,3.5,-1,6.5,False,0.02
MDT,Medtronic plc,Healthcare,Medical Devices,101.36,130005966848,4.0,2.5,0,6.5,False,2.8
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,226.08,399570305024,3.5,2.5,0,6.0,False,3.06
TW,Tradeweb Markets Inc.,Financial Services,Capital Markets,107.77,23545982976,4.0,2.0,0,6.0,False,0.45
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,41.69,175782772736,4.0,2.0,0,6.0,False,6.62
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,115.11,917754937344,4.0,2.0,0,6.0,False,0.82
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,145.02,198543589376,4.0,2.0,0,6.0,False,3.92
