ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
BAP,Credicorp Ltd.,Financial Services,Banks - Regional,272.3,21611448320.0,4.0,3.0,0.0,7.0,True,4.04
RDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,14.19,11868736512.0,4.0,3.0,0.0,7.0,True,0.64
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,58.49,49945391104.0,4.0,3.0,0.0,7.0,True,4.56
BCH,Banco de Chile,Financial Services,Banks - Regional,37.1,18738667520.0,4.0,3.0,0.0,7.0,True,5.67
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,129.5,25268502528.0,4.0,3.0,0.0,7.0,True,2.56
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,143.45,335742631936.0,4.0,3.0,0.0,7.0,True,2.95
RPRX,Royalty Pharma plc,Healthcare,Biotechnology,39.73,23169513472.0,4.0,3.0,0.0,7.0,True,2.21
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,79.57,39717683200.0,4.0,3.0,0.0,7.0,True,3.17
WIT,Wipro Limited,Technology,Information Technology Services,2.85,30726928384.0,4.0,3.0,0.0,7.0,True,4.42
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,16.9,26614173696.0,4.0,3.0,0.0,7.0,True,3.67
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Utilities,Utilities - Regulated Water,25.06,17116014592.0,4.0,3.0,0.0,7.0,True,2.62
CMA,Comerica Incorporated,Financial Services,Banks - Regional,84.12,10750042112.0,4.0,3.0,0.0,7.0,True,3.38
GL,Globe Life Inc.,Financial Services,Insurance - Life,131.37,10641434624.0,4.0,3.0,0.0,7.0,True,0.82
SHOP,Shopify Inc.,Technology,Software - Application,161.08,209700864000.0,3.0,4.0,0.0,7.0,True,0.0
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,171.29,27696451584.0,4.0,3.0,0.0,7.0,True,2.34
BSBR,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,6.1,45573459968.0,4.0,3.0,0.0,7.0,True,5.39
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,88.32,21569566720.0,4.0,3.0,0.0,7.0,True,1.22
T,AT&T Inc.,Communication Services,Telecom Services,25.28,180761755648.0,4.0,3.0,0.0,7.0,True,4.39
BSAC,Banco Santander-Chile,Financial Services,Banks - Regional,29.72,14001547264.0,4.0,3.0,0.0,7.0,True,4.54
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,278.79,60740550656.0,3.5,3.5,0.0,7.0,True,1.06
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,78.37,26757148672.0,4.0,3.0,0.0,7.0,True,0.84
WEC,"WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric,105.71,34386853888.0,4.0,3.0,0.0,7.0,True,3.6
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,82.47,37688791040.0,4.0,3.0,0.0,7.0,True,1.41
KEY,KeyCorp,Financial Services,Banks - Regional,19.26,21118896128.0,4.0,3.0,0.0,7.0,True,4.26
KB,KB Financial Group Inc.,Financial Services,Banks - Regional,87.81,32187535360.0,4.0,3.0,0.0,7.0,True,2.86
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,181.71,13203993600.0,4.0,3.0,0.0,7.0,True,1.28
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,27.09,16706839552.0,4.0,3.0,0.0,7.0,True,1.85
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,99.86,27011622912.0,4.0,3.0,0.0,7.0,True,2.84
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,55.46,23922614272.0,4.0,3.0,0.0,7.0,True,3.32
EIX,Edison International,Utilities,Utilities - Regulated Electric,58.09,22355007488.0,4.0,3.0,0.0,7.0,True,5.7
FITBI,Fifth Third Bancorp,Financial Services,Banks - Regional,25.735,18002636800.0,4.0,3.0,0.0,7.0,True,9.23
UBER,"Uber Technologies, Inc.",Technology,Software - Application,91.32,190440423424.0,3.0,4.0,0.0,7.0,True,0.0
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,70.0,301256704000.0,4.0,3.0,0.0,7.0,True,2.91
UI,Ubiquiti Inc.,Technology,Communication Equipment,577.92,34963959808.0,4.0,3.0,0.0,7.0,True,0.55
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,45.42,30024652800.0,4.0,3.0,0.0,7.0,True,3.52
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,65.5,16837017600.0,4.0,3.0,0.0,7.0,True,3.1
CMCSA,Comcast Corporation,Communication Services,Telecom Services,27.31,100834156544.0,4.0,3.0,0.0,7.0,True,4.83
FHN,First Horizon Corporation,Financial Services,Banks - Regional,22.76,11556335616.0,4.0,3.0,0.0,7.0,True,2.64
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,195.11,30489702400.0,4.0,3.0,0.0,7.0,True,3.08
WTRG,"Essential Utilities, Inc.",Utilities,Utilities - Regulated Water,38.0,10753070080.0,4.0,3.0,0.0,7.0,True,3.61
WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,280.23,20160702464.0,4.0,3.0,0.0,7.0,True,0.31
WTW,Willis Towers Watson Public Limited Company,Financial Services,Insurance Brokers,320.7,31283642368.0,4.0,3.0,0.0,7.0,True,1.15
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,162.3,25379893248.0,4.0,3.0,0.0,7.0,True,2.14
ZION,"Zions Bancorporation, National Association",Financial Services,Banks - Regional,55.45,8186695680.0,4.0,2.5,0.0,6.5,False,3.25
AAPL,Apple Inc.,Technology,Consumer Electronics,278.78,4137203793920.0,4.0,3.5,-1.0,6.5,False,0.37
MGIC,Magic Software Enterprises Ltd.,Technology,Information Technology Services,25.15,1234847488.0,4.0,2.5,0.0,6.5,False,4.02
MGEE,"MGE Energy, Inc.",Utilities,Utilities - Regulated Electric,78.66,2874381824.0,4.0,2.5,0.0,6.5,False,2.42
ESNT,Essent Group Ltd.,Financial Services,Insurance - Specialty,61.85,6094312960.0,4.0,2.5,0.0,6.5,False,2.0
WTM,"White Mountains Insurance Group, Ltd.",Financial Services,Insurance - Property & Casualty,2034.79,5195036672.0,4.0,2.5,0.0,6.5,False,0.05
WTFC,Wintrust Financial Corporation,Financial Services,Banks - Regional,137.52,9209874432.0,4.0,2.5,0.0,6.5,False,1.45
CIG,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified,2.02,6614716416.0,4.0,2.5,0.0,6.5,False,11.35
MET,"MetLife, Inc.",Financial Services,Insurance - Life,78.66,52310949888.0,4.0,2.5,0.0,6.5,False,2.89
ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,195.59,5055243264.0,4.0,2.5,0.0,6.5,False,0.16
BELFB,Bel Fuse Inc.,Technology,Electronic Components,166.0,2101653504.0,4.0,2.5,0.0,6.5,False,0.17
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,48.57,5463588352.0,4.0,2.5,0.0,6.5,False,4.32
BFC,Bank First Corporation,Financial Services,Banks - Regional,129.86,1277174912.0,4.0,2.5,0.0,6.5,False,1.39
MSTR,Strategy Inc,Technology,Software - Application,178.99,51433443328.0,3.0,3.5,0.0,6.5,False,0.0
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty,27.99,6452338688.0,4.0,2.5,0.0,6.5,False,2.14
ENIC,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,3.85,5325825024.0,4.0,2.5,0.0,6.5,False,1.18
FFBC,First Financial Bancorp.,Financial Services,Banks - Regional,25.76,2538125056.0,4.0,2.5,0.0,6.5,False,3.88
FFIN,"First Financial Bankshares, Inc.",Financial Services,Banks - Regional,31.06,4447981056.0,4.0,2.5,0.0,6.5,False,2.45
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,270.87,97675657216.0,4.0,2.5,0.0,6.5,False,1.85
BBT,Beacon Financial Corporation,Financial Services,Banks - Regional,25.16,2120289536.0,4.0,2.5,0.0,6.5,False,5.13
RAMP,"LiveRamp Holdings, Inc.",Technology,Software - Infrastructure,29.45,1932079488.0,3.0,3.5,0.0,6.5,False,0.0
BBAR,Banco BBVA Argentina S.A.,Financial Services,Banks - Regional,16.58,3818944256.0,4.0,2.5,0.0,6.5,False,0.73
HOMB,"Home Bancshares, Inc. (Conway, AR)",Financial Services,Banks - Regional,28.39,5579837952.0,4.0,2.5,0.0,6.5,False,2.96
HON,Honeywell International Inc.,Industrials,Conglomerates,191.33,128931487744.0,4.0,2.5,0.0,6.5,False,2.39
HOPE,"Hope Bancorp, Inc.",Financial Services,Banks - Regional,10.93,1401075584.0,4.0,2.5,0.0,6.5,False,5.12
RBCAA,"Republic Bancorp, Inc.",Financial Services,Banks - Regional,69.07,1349446016.0,4.0,2.5,0.0,6.5,False,2.61
FICO,Fair Isaac Corporation,Technology,Software - Application,1798.53,43171295232.0,2.5,4.0,0.0,6.5,False,0.0
V,Visa Inc.,Financial Services,Credit Services,331.24,642917597184.0,4.0,2.5,0.0,6.5,False,0.81
CNMD,CONMED Corporation,Healthcare,Medical Devices,40.07,1240885888.0,4.0,2.5,0.0,6.5,False,2.0
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,158.7,200125825024.0,4.0,3.5,-1.0,6.5,False,0.66
MU,"Micron Technology, Inc.",Technology,Semiconductors,237.22,266955472896.0,4.0,3.5,-1.0,6.5,False,0.19
AGO,Assured Guaranty Ltd.,Financial Services,Insurance - Specialty,88.63,4218187008.0,4.0,2.5,0.0,6.5,False,1.53
AGYS,"Agilysys, Inc.",Technology,Software - Application,126.02,3533953024.0,3.0,3.5,0.0,6.5,False,0.0
BANR,Banner Corporation,Financial Services,Banks - Regional,64.54,2232083968.0,4.0,2.5,0.0,6.5,False,3.01
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,18.54,9530595328.0,4.0,2.5,0.0,6.5,False,2.8
RDN,Radian Group Inc.,Financial Services,Insurance - Specialty,34.73,4705534976.0,4.0,2.5,0.0,6.5,False,2.94
RELX,RELX PLC,Industrials,Specialty Business Services,40.32,73324773376.0,4.0,2.5,0.0,6.5,False,2.15
HWC,Hancock Whitney Corporation,Financial Services,Banks - Regional,63.28,5363294720.0,4.0,2.5,0.0,6.5,False,2.84
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,147.81,230086770688.0,3.5,3.0,0.0,6.5,False,3.98
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty,62.47,5737109504.0,4.0,2.5,0.0,6.5,False,1.02
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,272.25,64031502336.0,3.5,3.0,0.0,6.5,False,0.22
HMN,Horace Mann Educators Corporation,Financial Services,Insurance - Property & Casualty,43.63,1775554688.0,4.0,2.5,0.0,6.5,False,3.21
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,226.25,162006663168.0,4.0,2.5,0.0,6.5,False,0.57
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,95.98,7445692416.0,4.0,2.5,0.0,6.5,False,1.0
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,127.98,118876405760.0,4.0,2.5,0.0,6.5,False,3.16
ACN,Accenture plc,Technology,Information Technology Services,266.59,166046285824.0,4.0,2.5,0.0,6.5,False,2.45
WSBC,"WesBanco, Inc.",Financial Services,Banks - Regional,32.68,3138761984.0,4.0,2.5,0.0,6.5,False,4.65
ELP,Companhia Paranaense de Energia - COPEL,Utilities,Utilities - Regulated Electric,10.19,7565138432.0,4.0,2.5,0.0,6.5,False,4.15
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,330.75,74477723648.0,4.0,2.5,0.0,6.5,False,2.07
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional,42.01,2201075456.0,4.0,2.5,0.0,6.5,False,3.52
LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,84.53,1917647104.0,4.0,2.5,0.0,6.5,False,0.95
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,42.74,8117995520.0,4.0,2.5,0.0,6.5,False,4.21
LOB,"Live Oak Bancshares, Inc.",Financial Services,Banks - Regional,32.8,1504129792.0,4.0,2.5,0.0,6.5,False,0.37
CNI,Canadian National Railway Company,Industrials,Railroads,98.16,61492076544.0,4.0,2.5,0.0,6.5,False,2.59
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional,25.25,3146845440.0,4.0,2.5,0.0,6.5,False,4.12
FIBK,"First Interstate BancSystem, Inc.",Financial Services,Banks - Regional,34.11,3512204544.0,4.0,2.5,0.0,6.5,False,5.51
UMBF,UMB Financial Corporation,Financial Services,Banks - Regional,114.94,8730228736.0,4.0,2.5,0.0,6.5,False,1.5
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,330.91,299751047168.0,4.0,2.5,0.0,6.5,False,2.67
UNP,Union Pacific Corporation,Industrials,Railroads,235.31,139576688640.0,4.0,2.5,0.0,6.5,False,2.35
NEM,Newmont Corporation,Basic Materials,Gold,89.76,98596847616.0,4.0,2.5,0.0,6.5,False,1.11
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,337.53,91973541888.0,3.0,3.5,0.0,6.5,False,0.0
NBHC,National Bank Holdings Corporation,Financial Services,Banks - Regional,38.5,1456451584.0,4.0,2.5,0.0,6.5,False,3.22
WSFS,WSFS Financial Corporation,Financial Services,Banks - Regional,55.83,3124757248.0,4.0,2.5,0.0,6.5,False,1.22
ADI,"Analog Devices, Inc.",Technology,Semiconductors,281.29,137734815744.0,4.0,3.5,-1.0,6.5,False,1.41
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,62.81,76704751616.0,4.0,2.5,0.0,6.5,False,3.18
MDT,Medtronic plc,Healthcare,Medical Devices,101.36,130005966848.0,4.0,2.5,0.0,6.5,False,2.8
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas,19.26,3936413184.0,4.0,2.5,0.0,6.5,False,2.91
BHE,"Benchmark Electronics, Inc.",Technology,Electronic Components,46.96,1686366592.0,4.0,2.5,0.0,6.5,False,1.45
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,73.06,119340138496.0,4.0,2.5,0.0,6.5,False,5.11
BANC,"Banc of California, Inc.",Financial Services,Banks - Regional,19.1,3009567488.0,4.0,2.5,0.0,6.5,False,2.09
BANF,BancFirst Corporation,Financial Services,Banks - Regional,109.35,3645091584.0,4.0,2.5,0.0,6.5,False,1.79
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets,64.5,109645971456.0,4.0,2.5,0.0,6.5,False,0.5
IBM,International Business Machines Corporation,Technology,Information Technology Services,307.94,287842369536.0,4.0,2.5,0.0,6.5,False,2.18
IBOC,International Bancshares Corporation,Financial Services,Banks - Regional,69.28,4306714112.0,4.0,2.5,0.0,6.5,False,2.02
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,157.82,90339819520.0,4.0,2.5,0.0,6.5,False,1.22
