ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
INTU,Intuit Inc.,Technology,Software - Application,673.63,187538587648,4.0,4.5,0,8.5,True,0.67
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,483.16,3591408713728,4.0,4.5,0,8.5,True,0.75
ORCL,Oracle Corporation,Technology,Software - Infrastructure,217.58,620275499008,4.0,4.5,0,8.5,True,0.92
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,261.63,105983565824,4.0,4.5,0,8.5,True,2.6
ROP,"Roper Technologies, Inc.",Technology,Software - Application,447.56,48174206976,4.0,4.0,0,8.0,True,0.81
PAYX,"Paychex, Inc.",Technology,Software - Application,112.06,40329736192,4.0,4.0,0,8.0,True,3.86
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,117.27,23409246208,4.0,4.0,0,8.0,True,1.77
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,53.95,399604809728,4.0,3.5,0,7.5,True,2.08
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,315.04,866282504192,4.0,3.5,0,7.5,True,1.9
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,201.93,486508953600,4.0,3.5,0,7.5,True,2.58
SO,The Southern Company,Utilities,Utilities - Regulated Electric,86.28,95003328512,4.0,3.5,0,7.5,True,3.43
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,118.65,52583723008,4.0,3.5,0,7.5,True,1.69
AON,Aon plc,Financial Services,Insurance Brokers,345.2,74434306048,4.0,3.5,0,7.5,True,0.86
AFL,Aflac Incorporated,Financial Services,Insurance - Life,109.28,58446385152,4.0,3.5,0,7.5,True,2.23
WDC,Western Digital Corporation,Technology,Computer Hardware,168.89,57894735872,4.0,3.5,0,7.5,True,0.3
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,197.86,77746511872,4.0,3.5,0,7.5,True,3.44
CRM,"Salesforce, Inc.",Technology,Software - Application,260.57,249104924672,3.5,4.0,0,7.5,True,0.64
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,77.97,308066844672,4.0,3.5,0,7.5,True,2.1
ADSK,"Autodesk, Inc.",Technology,Software - Application,306.74,65335619584,3.0,4.5,0,7.5,True,0.0
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,117.54,62915121152,4.0,3.5,0,7.5,True,3.23
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,89.83,287765135360,4.0,3.5,0,7.5,True,2.0
ABT,Abbott Laboratories,Healthcare,Medical Devices,125.08,217696616448,4.0,3.5,0,7.5,True,1.89
ADBE,Adobe Inc.,Technology,Software - Application,346.26,146883493888,3.0,4.5,0,7.5,True,0.0
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,26.03,147998982144,4.0,3.5,0,7.5,True,6.61
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,121.22,150410608640,4.0,3.5,0,7.5,True,2.61
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,116.52,90613088256,4.0,3.5,0,7.5,True,3.66
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,572.77,215194320896,4.0,3.5,0,7.5,True,0.3
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1010.31,905699262464,4.0,3.5,0,7.5,True,0.59
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,295.0,117613641728,4.0,3.5,0,7.5,True,1.32
SRE,Sempra,Utilities,Utilities - Diversified,90.66,59172110336,4.0,3.5,0,7.5,True,2.85
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,83.13,173127335936,4.0,3.5,0,7.5,True,2.73
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,99.72,249078956032,4.0,3.5,0,7.5,True,3.41
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,181.82,89387081728,4.0,3.5,0,7.5,True,1.98
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,374.39,62374830080,4.0,3.5,0,7.5,True,1.29
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,114.02,80411557888,4.0,3.5,0,7.5,True,1.86
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,47.53,61286850560,4.0,3.5,0,7.5,True,4.38
C,Citigroup Inc.,Financial Services,Banks - Diversified,108.88,200436957184,4.0,3.5,0,7.5,True,2.2
USB,U.S. Bancorp,Financial Services,Banks - Regional,51.26,79770271744,4.0,3.5,0,7.5,True,4.06
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,329.89,177639391232,4.0,3.5,0,7.5,True,2.89
APH,Amphenol Corporation,Technology,Electronic Components,139.36,170584375296,4.0,3.5,0,7.5,True,0.72
UBER,"Uber Technologies, Inc.",Technology,Software - Application,91.32,190440423424,3.0,4.0,0,7.0,True,0.0
WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,280.23,20160702464,4.0,3.0,0,7.0,True,0.31
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,257.66,70267224064,4.0,3.0,0,7.0,True,1.55
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,145.49,41246478336,4.0,3.0,0,7.0,True,0.7
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,45.42,30024652800,4.0,3.0,0,7.0,True,3.52
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,27.09,16706839552,4.0,3.0,0,7.0,True,1.85
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,296.46,15501853696,4.0,3.0,0,7.0,True,1.84
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,79.57,39717683200,4.0,3.0,0,7.0,True,3.17
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,82.47,37688791040,4.0,3.0,0,7.0,True,1.41
GL,Globe Life Inc.,Financial Services,Insurance - Life,131.37,10641434624,4.0,3.0,0,7.0,True,0.82
WEC,"WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric,105.71,34386853888,4.0,3.0,0,7.0,True,3.6
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,143.45,335742631936,4.0,3.0,0,7.0,True,2.95
EIX,Edison International,Utilities,Utilities - Regulated Electric,58.09,22355007488,4.0,3.0,0,7.0,True,5.7
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,99.86,27011622912,4.0,3.0,0,7.0,True,2.84
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,278.79,60740550656,3.5,3.5,0,7.0,True,1.06
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,78.37,26757148672,4.0,3.0,0,7.0,True,0.84
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,65.5,16837017600,4.0,3.0,0,7.0,True,3.1
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,181.71,13203993600,4.0,3.0,0,7.0,True,1.28
CMCSA,Comcast Corporation,Communication Services,Telecom Services,27.31,100834156544,4.0,3.0,0,7.0,True,4.83
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,203.59,39189843968,4.0,3.0,0,7.0,True,1.77
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,55.46,23922614272,4.0,3.0,0,7.0,True,3.32
RF,Regions Financial Corporation,Financial Services,Banks - Regional,26.28,23449864192,4.0,3.0,0,7.0,True,4.03
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,58.49,49945391104,4.0,3.0,0,7.0,True,4.56
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,195.11,30489702400,4.0,3.0,0,7.0,True,3.08
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,16.9,26614173696,4.0,3.0,0,7.0,True,3.67
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,256.55,37447651328,4.0,3.0,0,7.0,True,0.94
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,171.29,27696451584,4.0,3.0,0,7.0,True,2.34
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,129.5,25268502528,4.0,3.0,0,7.0,True,2.56
WTRG,"Essential Utilities, Inc.",Utilities,Utilities - Regulated Water,38.0,10753070080,4.0,3.0,0,7.0,True,3.61
WTW,Willis Towers Watson Public Limited Company,Financial Services,Insurance Brokers,320.7,31283642368,4.0,3.0,0,7.0,True,1.15
KEY,KeyCorp,Financial Services,Banks - Regional,19.26,21118896128,4.0,3.0,0,7.0,True,4.26
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,70.0,301256704000,4.0,3.0,0,7.0,True,2.91
T,AT&T Inc.,Communication Services,Telecom Services,25.28,180761755648,4.0,3.0,0,7.0,True,4.39
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,162.3,25379893248,4.0,3.0,0,7.0,True,2.14
